name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-03-05T17:00:00,7.2,5.1,6.1,92.84,0.02,100,rain,0,0,42.5,11.1,58,1016.3,100,3.9,56,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T18:00:00,6.7,6.7,6.1,96.02,0.013,100,rain,0,0,11.2,0.6,5,1016.7,100,13.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T19:00:00,6.7,5.4,5.7,92.77,0,0,,0,0,11.2,7.2,58,1016.9,100,12.5,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T20:00:00,6.8,6,6.2,96.07,0,0,,0,0,13,5.1,235,1017.6,100,5,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T21:00:00,7.9,5.6,6.7,92.21,0,0,,0,0,13,12.8,261,1018.1,100,4,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T22:00:00,7.9,6.3,6.7,92.17,0,0,,0,0,14.8,9.2,270,1018,100,9.8,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T23:00:00,7.9,6.7,6.7,91.92,0,0,,0,0,18.4,7.6,260,1018.1,100,11.2,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T00:00:00,7.9,5.7,6.7,91.56,0,0,,0,0,14.8,12.9,270,1018.5,100,13.2,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T01:00:00,7.9,5.4,6.7,91.92,0,0,,0,0,13,14.6,261,1018.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T02:00:00,7.9,5.7,6.7,91.97,0,0,,0,0,11.2,12.6,260,1017.9,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T03:00:00,7.9,6.3,6.7,92.03,0,0,,0,0,9.4,9.3,259,1017.5,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-06T04:00:00,7.9,6.7,6.2,88.74,0,0,,0,0,11.2,7.2,252,1018,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T05:00:00,8.4,7.8,6.7,89.09,0,0,,0,0,11.2,5.3,262,1018.2,100,8.3,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T06:00:00,7.9,7.9,6.7,92.03,0,0,,0,0,9.4,0.1,357,1018.2,100,8.2,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-06T07:00:00,7.9,7.4,6.7,91.89,0,0,,0,0,9.4,5.1,216,1018.3,100,6.2,30,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T08:00:00,8.4,8.4,7.2,92.1,0,0,,0,0,7.6,0,0,1018.1,100,5.3,97,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-06T09:00:00,9,8.6,7.8,92.54,0,0,,0,0,9.4,5.2,256,1018.7,99,8.3,137,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T10:00:00,9,7.9,7.2,88.6,0,0,,0,0,11.2,7.7,178,1018.4,100,5.2,77,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T11:00:00,9,7.5,7.2,88.72,0,0,,0,0,11.2,9.4,141,1018.4,100,6,78,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T12:00:00,8.9,8.4,7.2,89.19,0,0,,0,0,9.4,5.5,55,1017.6,100,6,118,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T13:00:00,8.5,7.4,7.2,91.88,0,0,,0,0,9.4,7.2,272,1017.6,100,6,58,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-06T14:00:00,8.5,8.5,7.2,92.02,0.053,100,rain,0,0,11.2,0.1,6,1016.7,100,5.9,60,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T15:00:00,8.9,6.9,7.9,93.09,0.06,100,rain,0,0,13,12.8,50,1015.1,100,4.8,79,0.3,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-06T16:00:00,8.9,6.2,7.9,93.23,0.117,100,rain,0,0,25.9,18.2,51,1014.1,100,3.9,21,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-06T17:00:00,8.4,5.4,7.8,96.14,0.355,100,rain,0,0,33.5,19.9,30,1013.4,100,4.8,5,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T18:00:00,8.4,5.3,7.2,92.27,0.209,100,rain,0,0,33.5,20.3,41,1012.5,100,5.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-06T19:00:00,8.3,4.6,7.1,92.19,0.546,100,rain,0,0,38.9,27.1,31,1011,100,10.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T20:00:00,7.9,3.7,6.7,92.16,0.249,100,rain,0,0,48.5,31.3,32,1010,100,12.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T21:00:00,7.9,4,7.1,95.17,0.055,100,rain,0,0,36.5,27.3,32,1008.6,100,10.2,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T22:00:00,8.3,5.3,7.1,92.32,0.029,100,rain,0,0,51.8,20.1,40,1008.2,100,10.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-06T23:00:00,8.3,5.7,7.1,92.24,0.043,100,rain,0,0,20.5,16.4,30,1007.1,100,15.4,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T00:00:00,7.9,6.3,7.2,95.42,0.051,100,rain,0,0,20.5,9.2,49,1006.6,100,15.5,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T01:00:00,8.4,8.4,7.9,96.29,0.012,100,rain,0,0,20.5,0.2,357,1006.8,100,10.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-07T02:00:00,8.9,8.9,8.4,96.24,0.028,100,rain,0,0,25.9,0.2,2,1006.6,100,13.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T03:00:00,9.4,8.4,8.9,96.4,0.072,100,rain,0,0,24.1,7.7,20,1005.2,100,15.4,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T04:00:00,9.4,7.4,8.8,96.17,0.025,100,rain,0,0,27.7,13.1,69,1005.2,100,16,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T05:00:00,9.4,8,8.3,93.08,0,0,,0,0,35.3,9.6,275,1006.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-07T06:00:00,8.9,7.3,7.8,92.77,0.014,100,rain,0,0,38.9,10,5,1007.6,100,16,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T07:00:00,8.9,7.7,7.2,88.99,0.014,100,rain,0,0,40.7,8.1,5,1008.9,100,16,19,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T08:00:00,9.4,8.2,7.1,86.12,0,0,,0,0,33.5,8.5,5,1009.1,99.6,16,86,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T09:00:00,10,8.2,7.1,82.39,0,0,,0,0,57.2,13.1,39,1010.3,99.6,16,236,0.8,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T10:00:00,11.1,11.1,7.1,76.49,0,0,,0,0,46.8,9.8,22,1010.7,99.6,16,241,0.9,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T11:00:00,11.7,11.7,6.7,71.29,0,0,,0,0,25.9,9.5,350,1011.6,99.6,16,327,1.2,3,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T12:00:00,12.2,12.2,6.6,68.87,0,0,,0,0,38,13.5,66,1012.4,100,16,200,0.7,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T13:00:00,12.2,12.2,6.7,69.02,0,0,,0,0,57.3,8,350,1013.2,100,15.7,206,0.7,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T14:00:00,13.3,13.3,6.6,64.06,0,0,,0,0,38.2,11.6,12,1013.4,99.9,16,196,0.7,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T15:00:00,12.1,12.1,5.6,64.27,0,0,,0,0,35.8,6.5,355,1013.8,100,16,109,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T16:00:00,11.7,11.7,4.9,62.83,0,0,,0,0,33,10.8,5,1014.3,100,16,63,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T17:00:00,11.1,11.1,4.9,65.64,0,0,,0,0,44.6,13.3,208,1015.2,99.6,16,19,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T18:00:00,10,10,4.3,67.74,0,0,,0,0,41.1,1.2,360,1016.6,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T19:00:00,9.4,7.7,3.8,68.04,0,0,,0,0,49,11.4,350,1017.4,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T20:00:00,8.9,7.3,3.3,67.93,0,0,,0,0,46,9.7,252,1018.6,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T21:00:00,8.8,7.7,3.3,68.07,0,0,,0,0,35.8,8,350,1019.8,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T22:00:00,7.9,5.6,2.8,70.28,0,0,,0,0,33.5,13.2,57,1020.4,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-07T23:00:00,7.2,4.3,2.2,70.24,0,0,,0,0,29.5,16.2,49,1020.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T00:00:00,7.2,4.7,2.1,70.36,0,0,,0,0,28.4,13.3,48,1021.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T01:00:00,6.7,4.5,1.7,70.22,0,0,,0,0,35.3,11.3,350,1021.7,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T02:00:00,6.7,4.1,1.6,70.22,0,0,,0,0,31.7,13.1,48,1022,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T03:00:00,6.1,3,1.1,70.06,0,0,,0,0,27.9,16.3,39,1022,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T04:00:00,6.1,4.5,0.6,67.59,0,0,,0,0,25.9,8,12,1023.4,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T05:00:00,5.6,4.7,0,67.02,0,0,,0,0,16.6,5.3,356,1024.6,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T06:00:00,5,3.3,0.6,73.13,0,0,,0,0,16.6,7.4,352,1025.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T07:00:00,5.6,2.3,-0.1,67,0,0,,0,0,29.5,16.2,39,1026.4,0.8,16,35,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T08:00:00,6.6,2.8,-1.6,55.51,0,0,,0,0,33.4,23.5,40,1026.7,0.8,16,311,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T09:00:00,7.8,4.8,-1.7,51.08,0,0,,0,0,34.9,18.2,30,1026.4,1.5,16,524,1.9,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T10:00:00,8.3,5.7,-0.8,52.63,0,0,,0,0,27.8,16.4,60,1026.8,1.5,16,601,2.2,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T11:00:00,8.9,7.1,-0.7,50.95,0,0,,0,0,16.6,10.9,80,1027.1,1.5,16,677,2.4,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T12:00:00,10.7,10.7,-1.3,43.48,0,0,,0,0,14.8,12.3,49,1026.6,1.5,16,724,2.6,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T13:00:00,12.2,12.2,-4,32.09,0,0,,0,0,13,7.6,61,1026.1,1.5,16,737,2.7,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T14:00:00,13.3,13.3,-5.2,27.31,0,0,,0,0,13,5.4,90,1025.6,1.5,16,652,2.3,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T15:00:00,12.2,12.2,-1.6,38.3,0,0,,0,0,13,12.7,221,1025.6,1.5,16,471,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T16:00:00,11.8,11.8,0.3,45.43,0,0,,0,0,13,9.2,129,1025.4,1.5,16,254,0.9,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T17:00:00,10.7,10.7,0.4,49.06,0,0,,0,0,13,5.7,239,1026,1.5,16,67,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T18:00:00,8.9,7.5,0.4,55.3,0,0,,0,0,77.8,9.3,170,1026.1,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T19:00:00,7.9,5.9,-0.2,56.75,0,0,,0,0,14.8,11.3,170,1026,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T20:00:00,6.7,6.7,1,67.05,0,0,,0,0,29.5,1.1,19,1025.9,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T21:00:00,6.7,3.7,0.6,64.92,0,0,,0,0,14.8,16.1,180,1027.9,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T22:00:00,6.2,3.8,1.1,69.75,0,0,,0,0,14.8,11.3,131,1028,1.7,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-08T23:00:00,6.2,3.3,1.7,72.79,0,0,,0,0,14.8,14.2,146,1027.2,84.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T00:00:00,6.2,3.8,2.1,75.4,0,0,,0,0,29.5,11.4,115,1026.4,99,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T01:00:00,5.7,2.4,1.6,75.18,0,0,,0,0,14.8,16.1,110,1026.4,84.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T02:00:00,5.7,3.6,1.1,72.74,0,0,,0,0,14.8,9.3,170,1027,97.4,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-09T03:00:00,5.7,3.3,1.6,75.3,0,0,,0,0,16.6,10.9,140,1026.1,88.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T04:00:00,5.7,3.2,1.6,75.3,0,0,,0,0,16.6,11.2,140,1025.6,99,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T05:00:00,5,2.2,1.1,75.76,0,0,,0,0,25.9,12.7,150,1025.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T06:00:00,5,1.6,0.6,73.19,0,0,,0,0,16.6,16.6,140,1024.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T07:00:00,5,2.8,1.1,75.54,0,0,,0,0,25.9,9.8,123,1023.7,100,16,11,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T08:00:00,5,2.1,1.1,75.64,0,0,,0,0,26,13.1,120,1023.9,100,16,69,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T09:00:00,5.7,2.3,1.6,75.18,0,0,,0,0,29.5,16.8,71,1022.3,100,16,142,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T10:00:00,5.7,1.9,1.6,75.18,0,0,,0,0,28,20.4,65,1021.7,100,16,63,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T11:00:00,5.7,2,2.1,77.88,0,0,,0,0,27.7,19.9,81,1021.1,100,16,79,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T12:00:00,6.2,2.2,2.8,78.81,0,0,,0,0,38.9,23.7,62,1019.7,100,8.5,62,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T13:00:00,5.7,1.9,3.3,84.85,0,0,,0,0,33.7,20.2,51,1018,100,5.9,67,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T14:00:00,5.7,1.5,3.4,85.18,0,0,,0,0,33.4,23.8,81,1016.7,100,15.6,32,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T15:00:00,5.7,1.7,3.8,87.84,0.024,100,rain,0,0,31.7,21.9,61,1015.6,100,7.9,39,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T16:00:00,6.2,2.3,4.3,88.14,0.072,100,rain,0,0,37.1,21.8,71,1013.7,100,7.7,30,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T17:00:00,6.7,2.8,5,88.84,0.148,100,rain,0,0,37.2,23.7,52,1012.1,100,5.1,21,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T18:00:00,6.7,2.7,5.6,92.77,0.113,100,rain,0,0,50.5,26.1,61,1009.5,100,14,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T19:00:00,7.2,3.3,5.7,89.73,0.059,100,rain,0,0,45.7,25.6,64,1007.2,100,10,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T20:00:00,6.8,1.8,5.7,92.66,0.279,100,rain,0,0,52,37.7,61,1005.6,100,4.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T21:00:00,7.3,2.8,6.1,92.62,0.509,100,rain,0,0,51.4,32.8,62,1003.4,100,4.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T22:00:00,7.9,3.3,6.7,92.16,0.408,100,rain,0,0,52,37.1,51,1000.1,100,3.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-09T23:00:00,8.4,6.2,7.2,92.25,0.587,100,rain,0,0,53.8,12.7,21,1000.6,100,7.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T00:00:00,8.4,4.9,7.2,92.2,0.123,100,rain,0,0,50,24,31,997,100,7.8,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-10T01:00:00,7.3,4.2,6.7,96.05,0.009,100,rain,0,0,46.4,17.7,41,995.9,100,3.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-10T03:00:00,8.4,7.2,7.2,92.16,0.009,100,rain,0,0,46.4,7.5,303,995.5,100,5,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-10T04:00:00,7.9,7.1,6.7,92.11,0,0,,0,0,37.1,5.7,300,995,100,13.5,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-10T05:00:00,7.2,6.4,6.7,96.01,0,0,,0,0,27.7,5.8,273,995.4,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T06:00:00,6.7,4.4,5.6,92.39,0,0,,0,0,33.4,11.5,261,996.3,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T07:00:00,6.2,3.2,4.9,91.94,0,0,,0,0,29.8,14.8,262,996.6,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T08:00:00,6.2,4.5,4.9,91.59,0,0,,0,0,32.5,8.1,290,996.6,98.6,16,34,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T09:00:00,7.2,7.2,4.9,84.87,0,0,,0,0,40.5,1.2,351,996.8,95,16,276,1,3,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T10:00:00,8.4,7,3.7,72.45,0,0,,0,0,48.4,8.3,290,997.2,98.6,16,227,0.8,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T11:00:00,9.9,8.9,2.7,60.86,0,0,,0,0,68.4,8.2,290,997.3,98.6,16,371,1.3,4,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
